AT1G08065_Rep	21	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
AT5G42490_Syn	95	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT5G42490_Rep	100	5	0	3	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0
AT3G03405_Syn	17	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
AT3G03405_Rep	59	3	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
AT5G19130_Syn	59	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
AT5G19130_Rep	30	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G19540_Syn	37	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G19540_Rep	6	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G26890_Syn	34	0	0	0	0	2	0	7	0	1	2	1	9	0	0	0	0	0	0
AT4G26890_Rep	65	1	0	0	0	0	1	8	0	0	0	0	6	0	0	0	0	0	0
AT5G55850_Syn	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55850_Rep	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G38130_Syn	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AT2G38130_Rep	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G75390_Syn	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G75390_Rep	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G37740_Syn	45	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT4G37740_Rep	30	3	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
AT5G08050_Syn	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G08050_Rep	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AT4G10470_Syn	60	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT4G10470_Rep	113	4	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
AT5G45720_Syn	66	14	4	2	3	1	0	0	0	1	1	0	0	0	0	1	0	5	7
AT5G45720_Rep	64	14	1	2	4	0	2	0	0	2	0	0	0	0	1	2	0	3	4
AT4G26288_Syn	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G26288_Rep	18	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT5G50175_Syn	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G50175_Rep	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G33920_Syn	25	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
AT4G33920_Rep	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G06676_Syn	27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G06676_Rep	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78080_Syn	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G78080_Rep	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G54160_Syn	11	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
AT1G54160_Rep	24	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
AT2G02130_Syn	8	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0
AT2G02130_Rep	5	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AT3G07650_Syn	33	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G07650_Rep	15	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38880_Syn	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38880_Rep	11	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
AT1G33910_Syn	14	2	5	1	0	1	0	5	3	0	0	2	1	0	1	0	0	0	0
AT1G33910_Rep	13	3	2	0	4	1	0	8	5	0	1	0	3	0	1	1	0	1	0
AT5G21150_Syn	94	1	0	2	1	0	0	0	0	0	2	0	0	2	0	0	1	0	0
AT5G21150_Rep	54	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G21220_Syn	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G21220_Rep	22	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AT4G20970_Syn	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G20970_Rep	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G80600_Syn	29	1	0	0	0	0	0	2	1	2	3	0	1	0	0	0	0	2	0
AT1G80600_Rep	13	0	1	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0
AT3G04300_Syn	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G04300_Rep	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G13590_Syn	79	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT5G13590_Rep	148	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT4G02350_Syn	52	11	16	0	1	0	1	0	0	0	1	0	0	0	0	0	0	14	3
AT4G02350_Rep	15	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73590_Syn	72	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AT1G73590_Rep	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G06090_Syn	55	0	0	0	0	11	0	0	0	0	0	0	0	0	8	1	0	0	0
AT5G06090_Rep	13	0	1	0	2	4	0	0	0	0	0	0	0	0	2	0	0	0	0
AT1G80520_Syn	23	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
AT1G80520_Rep	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11870_Syn	68	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0
AT1G11870_Rep	22	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G30750_Syn	31	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G30750_Rep	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G45150_Syn	47	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G45150_Rep	92	4	5	4	0	0	0	0	0	0	0	0	0	0	1	0	2	2	2
AT3G11700_Syn	60	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT3G11700_Rep	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G45370_Syn	29	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3
AT5G45370_Rep	14	2	1	2	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1
AT2G03550_Syn	27	1	7	1	0	0	0	2	1	2	1	1	4	0	0	0	0	1	0
AT2G03550_Rep	20	1	6	1	0	0	0	1	0	1	0	0	2	0	0	0	1	1	0
AT1G78500_Syn	55	1	7	3	2	0	0	0	0	0	0	0	1	0	0	0	2	8	0
AT1G78500_Rep	48	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
AT1G66920_Syn	50	5	3	3	1	1	0	0	0	0	1	0	0	0	1	0	2	1	2
AT1G66920_Rep	47	6	2	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	2
AT1G31280_Syn	109	0	5	1	0	0	0	0	0	15	14	0	0	0	0	0	0	1	1
AT1G31280_Rep	45	5	6	1	0	0	0	0	0	5	5	1	0	0	0	0	0	0	0
AT5G25240_Syn	10	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
AT5G25240_Rep	14	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
AT5G57120_Syn	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G57120_Rep	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G02650_Syn	36	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
AT3G02650_Rep	21	9	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	6
AT4G02280_Syn	78	2	1	1	2	0	0	2	0	0	0	0	2	0	0	1	0	0	0
AT4G02280_Rep	72	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AT5G56950_Syn	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56950_Rep	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G69980_Syn	20	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
AT1G69980_Rep	13	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
AT5G20890_Syn	46	0	2	12	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0
AT5G20890_Rep	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATCG00330_Syn	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATCG00330_Rep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G29070_Syn	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G29070_Rep	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G25290_Syn	49	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
AT5G25290_Rep	105	2	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0
AT1G27370_Syn	21	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AT1G27370_Rep	28	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT3G52020_Syn	64	1	5	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
AT3G52020_Rep	92	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AT3G02480_Syn	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G02480_Rep	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G14760_Syn	19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT3G14760_Rep	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G51800_Syn	112	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
AT5G51800_Rep	57	5	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT4G29360_Syn	50	2	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0
AT4G29360_Rep	19	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT2G46570_Syn	32	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G46570_Rep	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G51260_Syn	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G51260_Rep	10	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
AT4G39400_Syn	117	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
AT4G39400_Rep	30	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AT5G20060_Syn	9	0	0	1	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0
AT5G20060_Rep	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT3G12620_Syn	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G12620_Rep	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT3G12650_Syn	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G12650_Rep	10	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT2G35110_Syn	96	4	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1
AT2G35110_Rep	29	3	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
AT3G60100_Syn	13	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
AT3G60100_Rep	8	2	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
AT5G38630_Syn	11	2	0	0	0	0	0	1	1	3	3	0	0	1	0	0	0	0	0
AT5G38630_Rep	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G10400_Syn	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G10400_Rep	29	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT5G25410_Syn	23	1	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
AT5G25410_Rep	46	1	2	3	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0
AT5G44340_Syn	33	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
AT5G44340_Rep	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G24520_Syn	45	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
AT4G24520_Rep	21	1	1	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0
AT1G56050_Syn	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56050_Rep	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G55890_Syn	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G55890_Rep	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G01440_Syn	36	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
AT4G01440_Rep	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AT1G77850_Syn	79	3	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	2
AT1G77850_Rep	54	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2
AT3G55010_Syn	39	1	0	0	1	1	0	0	0	1	2	0	0	0	0	2	0	0	0
AT3G55010_Rep	32	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
AT4G19390_Syn	21	1	3	0	0	0	2	0	0	0	0	2	0	3	1	0	2	0	0
AT4G19390_Rep	13	0	1	0	0	2	1	1	0	1	0	0	1	0	0	0	0	0	0
AT2G23620_Syn	30	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0
AT2G23620_Rep	15	2	1	0	1	0	0	2	0	0	0	0	2	0	0	0	0	1	0
AT4G30560_Syn	64	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT4G30560_Rep	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G10750_Syn	30	0	2	0	1	0	0	0	1	2	2	0	0	0	1	0	0	1	0
AT1G10750_Rep	11	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
AT5G44000_Syn	40	12	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	8
AT5G44000_Rep	17	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	2
AT5G20220_Syn	31	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT5G20220_Rep	31	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G01470_Syn	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AT3G01470_Rep	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AT1G51220_Syn	18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G51220_Rep	21	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G28230_Syn	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G28230_Rep	25	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
AT3G02200_Syn	39	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0
AT3G02200_Rep	33	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0
AT2G02040_Syn	75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G02040_Rep	11	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT2G43680_Syn	55	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G43680_Rep	36	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G16060_Syn	34	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT4G16060_Rep	18	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT2G32750_Syn	47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G32750_Rep	56	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
AT3G26840_Syn	81	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G26840_Rep	45	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
AT1G01240_Syn	27	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01240_Rep	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G13290_Syn	18	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G13290_Rep	7	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G44120_Syn	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G44120_Rep	77	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
AT1G21440_Syn	39	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
AT1G21440_Rep	9	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AT3G10190_Syn	25	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
AT3G10190_Rep	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G00750_Syn	55	1	1	0	1	1	0	1	0	2	3	0	0	0	0	0	1	0	1
AT4G00750_Rep	31	3	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0
AT3G60780_Syn	20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT3G60780_Rep	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G43600_Syn	29	3	1	2	1	1	4	1	5	1	0	5	0	0	0	2	0	0	0
AT5G43600_Rep	11	1	3	0	1	0	3	0	1	0	0	1	0	0	0	0	0	0	0
AT2G23360_Syn	71	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
AT2G23360_Rep	58	8	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0
AT1G69930_Syn	22	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G69930_Rep	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53542_Syn	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53542_Rep	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G49810_Syn	75	0	1	0	0	0	1	4	0	0	0	0	12	0	0	1	0	0	0
AT5G49810_Rep	19	4	1	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0
AT2G24860_Syn	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G24860_Rep	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G48570_Syn	32	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G48570_Rep	23	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AT3G28180_Syn	74	6	3	0	0	7	2	1	1	0	0	2	3	8	4	0	1	0	3
AT3G28180_Rep	8	1	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
AT2G23820_Syn	27	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
AT2G23820_Rep	12	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT3G13620_Syn	54	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G13620_Rep	13	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2
AT5G45550_Syn	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
AT5G45550_Rep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G38780_Syn	176	4	4	1	0	0	1	0	0	4	2	0	0	0	0	0	0	0	0
AT4G38780_Rep	96	8	2	4	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0
AT5G27640_Syn	61	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G27640_Rep	29	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G53770_Syn	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G53770_Rep	14	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT5G27730_Syn	45	8	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	5
AT5G27730_Rep	23	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AT2G05160_Syn	54	1	2	3	0	3	0	0	2	0	0	1	0	0	2	0	1	0	0
AT2G05160_Rep	39	1	3	0	1	1	0	0	0	0	0	0	0	0	1	0	4	0	0
AT1G71880_Syn	45	2	0	1	0	1	0	8	1	0	0	5	7	0	1	0	0	0	0
AT1G71880_Rep	14	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0
AT5G28000_Syn	16	0	1	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0
AT5G28000_Rep	14	0	1	0	1	4	0	0	0	0	0	0	0	0	4	0	0	0	0
AT1G35190_Syn	33	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AT1G35190_Rep	15	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AT3G10980_Syn	32	12	2	2	0	0	1	0	0	0	0	0	0	0	0	1	3	3	3
AT3G10980_Rep	16	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
AT3G15480_Syn	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G15480_Rep	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AT4G10310_Syn	61	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G10310_Rep	37	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1
AT3G62670_Syn	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G62670_Rep	54	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G05240_Syn	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G05240_Rep	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20270_Syn	14	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0
AT1G20270_Rep	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G33630_Syn	50	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	5
AT2G33630_Rep	28	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
AT4G25830_Syn	15	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0
AT4G25830_Rep	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G40910_Syn	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G40910_Rep	75	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT3G43120_Syn	6	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G43120_Rep	6	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT2G23910_Syn	26	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AT2G23910_Rep	16	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G19460_Syn	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G19460_Rep	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G03050_Syn	80	2	17	1	0	4	0	0	0	0	1	0	0	0	1	1	0	5	0
AT3G03050_Rep	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G14690_Syn	45	2	0	0	0	1	0	0	1	7	3	0	0	0	0	0	0	0	2
AT2G14690_Rep	67	3	1	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0
AT2G47190_Syn	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G47190_Rep	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G16600_Syn	17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
