AT1G02880	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02890	76	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02900	16	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G02910	18	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02920	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02930	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02940	18	0	1	1	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
AT1G02950	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G02960	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02970	23	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G02980	149	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02990	128	3	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1
AT1G03000	52	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G03010	17	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G03020	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03030	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03040	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03050	13	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G03055	8	1	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0
AT1G03060	77	6	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
AT1G03070	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G03080	75	5	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
AT1G03090	26	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G03103	24	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G03110	19	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03120	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03130	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03140	9	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03160	44	2	1	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0
AT1G03170	25	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G03180	17	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03190	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03210	24	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03220	15	1	1	1	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	1	0
AT1G03250	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03260	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03270	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03280	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03290	59	2	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
AT1G03300	54	3	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
AT1G03310	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03320	45	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G03330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03340	40	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03350	43	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AT1G03360	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03370	30	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03380	47	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
AT1G03390	25	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03430	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03440	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03445	92	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
AT1G03457	24	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
AT1G03470	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT1G03475	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03490	88	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G03510	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03520	20	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03530	78	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
AT1G03540	39	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03550	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03560	27	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G03590	14	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
AT1G03600	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03610	7	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G03620	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03630	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G03650	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G03680	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03687	22	3	0	0	0	0	0	0	0	2	3	5	3	0	0	0	0	0	0	0	0
AT1G03700	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G03710	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03720	80	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G03730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03750	38	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
AT1G03760	58	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G03770	51	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03780	59	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G03790	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03800	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03810	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03820	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03840	30	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
AT1G03850	22	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
AT1G03860	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03870	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G03880	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03890	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G03910	25	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G03920	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03940	33	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	1
AT1G03950	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03960	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03970	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03980	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G03982	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03990	56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G04000	22	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04010	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04020	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04030	38	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04040	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04050	104	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1
AT1G04070	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04080	69	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04100	30	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04110	21	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04120	33	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04130	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G04140	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04150	53	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G04160	19	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
AT1G04170	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G04180	7	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
AT1G04200	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04210	54	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
AT1G04220	9	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AT1G04230	15	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04240	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
