AT1G01430	43	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G01440	59	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01460	16	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01470	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01480	17	6	1	0	2	1	3	2	0	0	0	0	5	2	0	0	1	0	0	0	0	0	0
AT1G01490	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01510	15	3	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01530	66	4	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT1G01540	20	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
AT1G01550	12	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AT1G01560	26	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G01570	23	4	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G01580	27	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01590	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01600	13	2	1	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01610	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01620	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01630	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G01640	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01650	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01660	17	1	1	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AT1G01680	20	1	1	0	0	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
AT1G01690	32	3	1	3	1	2	2	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
AT1G01710	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AT1G01720	6	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01725	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01730	16	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AT1G01750	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01760	44	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AT1G01770	28	0	0	2	0	0	5	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0
AT1G01780	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01790	57	2	2	2	2	4	6	0	0	0	1	0	0	1	0	0	0	5	6	0	0	0	0
AT1G01800	13	2	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01810	23	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01820	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01830	17	4	3	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01840	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01860	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01900	42	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G01910	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01920	56	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01930	35	1	1	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
AT1G01940	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01950	11	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01960	36	3	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AT1G01970	21	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01980	18	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G01990	31	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02000	10	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02010	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02020	54	4	0	5	0	0	4	3	0	0	2	0	0	1	0	0	1	0	1	0	1	0	0
AT1G02040	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02050	8	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G02060	60	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02065	25	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02070	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02074	24	0	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G02080	121	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02090	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02100	18	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G02110	35	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02120	32	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02130	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02140	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02145	15	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02150	24	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02160	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02170	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02180	16	1	0	1	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0
AT1G02190	71	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G02205	36	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AT1G02220	61	9	5	3	0	6	0	0	7	0	1	0	1	2	0	8	0	1	4	0	0	0	0
AT1G02230	60	2	3	3	1	0	0	0	5	1	0	1	0	1	0	3	0	0	1	1	0	0	0
AT1G02260	23	3	1	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
AT1G02270	20	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0
AT1G02280	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02290	59	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02300	31	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G02305	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G02310	21	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
AT1G02330	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02335	6	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02340	77	1	1	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G02360	15	3	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
AT1G02370	35	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT1G02380	18	1	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02390	36	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G02400	16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AT1G02405	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02410	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02420	17	3	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G02430	24	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02450	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
AT1G02460	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02470	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02475	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02510	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AT1G02530	13	4	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
AT1G02550	14	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G02560	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02570	30	1	1	1	0	0	0	0	0	3	1	0	0	0	3	0	0	0	0	0	0	0	0
AT1G02580	90	8	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
AT1G02610	11	4	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G02630	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02640	13	3	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
AT1G02650	30	7	2	0	1	4	1	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0
AT1G02660	35	2	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AT1G02680	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02700	6	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02720	6	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AT1G02730	22	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G02740	16	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02750	21	3	0	4	4	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0
AT1G02780	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02790	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02800	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
AT1G02810	18	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02813	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G02816	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02820	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
AT1G02840	36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02850	35	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
AT1G02860	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02870	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02880	20	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02890	73	6	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0
AT1G02900	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02910	18	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02920	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02930	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02940	18	1	0	1	1	0	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0
AT1G02950	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02960	52	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02970	23	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02980	148	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G02990	129	7	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03000	52	1	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03010	17	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03020	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03030	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03040	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03050	20	2	1	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G03055	8	1	1	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G03060	77	3	1	2	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G03070	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AT1G03080	76	6	0	0	1	3	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G03090	27	5	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03103	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03110	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03120	30	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03130	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03140	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03160	45	1	2	1	3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03170	24	0	0	0	0	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
AT1G03180	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03190	9	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03210	24	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03220	17	1	0	2	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03250	9	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03260	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03270	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03280	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03290	59	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03300	54	1	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
AT1G03310	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03320	45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03340	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03350	43	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0
AT1G03360	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G03370	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03380	47	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03390	25	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03430	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03440	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03445	94	4	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03457	23	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
AT1G03470	25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03475	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03490	89	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03510	25	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AT1G03520	20	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G03530	78	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G03540	39	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
AT1G03550	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03560	27	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03590	14	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G03600	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03610	7	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G03620	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03630	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03650	13	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03680	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03687	22	0	1	0	0	0	1	0	0	0	5	0	0	7	1	0	0	0	0	0	0	0	0
AT1G03700	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03710	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03720	56	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03750	38	4	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03760	58	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03770	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03780	55	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
AT1G03790	12	3	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G03800	54	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03810	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AT1G03820	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03840	30	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03850	21	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AT1G03860	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03870	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03880	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03890	23	4	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03910	25	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03920	19	1	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G03940	31	4	4	1	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
AT1G03950	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03960	30	3	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
AT1G03970	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03980	17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03982	54	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03990	56	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04000	22	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
