AT1G04040	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04050	104	2	0	0	0	0	1	1	0	0	2	1	0	0	0	0	0
AT1G04070	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04080	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04100	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04110	21	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G04120	33	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04130	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G04140	41	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G04150	52	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G04160	19	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
AT1G04170	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04180	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04200	32	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04210	52	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT1G04220	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
AT1G04230	15	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AT1G04240	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04250	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04260	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04270	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04280	26	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0
AT1G04290	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04300	107	2	3	1	1	0	0	0	0	0	0	1	0	0	0	1	1
AT1G04310	30	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
AT1G04330	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G04340	6	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G04350	28	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G04360	26	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G04370	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04380	26	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G04390	100	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04400	15	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
AT1G04410	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04420	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04430	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04440	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G04445	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04450	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04470	38	7	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
AT1G04490	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04500	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G04510	15	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G04520	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04530	26	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G04540	34	3	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1
AT1G04550	15	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04555	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04560	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04570	24	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
AT1G04580	63	5	1	0	0	0	0	0	6	4	0	0	0	0	0	0	0
AT1G04590	35	1	0	1	0	1	1	1	1	2	1	0	0	0	0	0	0
AT1G04600	103	3	2	0	0	0	0	3	0	0	1	2	0	0	0	0	0
AT1G04610	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04620	19	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G04640	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G04645	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04650	61	3	3	0	1	0	0	1	0	0	0	0	0	0	0	1	1
AT1G04660	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04670	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AT1G04680	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04690	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04700	42	3	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
AT1G04710	21	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G04730	69	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
AT1G04750	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04760	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04770	13	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
AT1G04780	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04790	84	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
AT1G04810	27	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
AT1G04830	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04840	55	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
AT1G04850	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
